msnbot-157-55-39-36.search.msn.com - - [07/Feb/2019:02:53:27 -0500] darwins.ca "GET /robots.txt HTTP/1.1" 404 68
localhost.darwinsys.com - - [07/Feb/2019:17:27:49 -0500] androidcookbook.com "GET /javax.faces.resource/images/ui-bg_highlight-hard_100_f5f3e5_1x100.png.seam?ln=primefaces-south-street HTTP/1.1" 200 110
localhost.darwinsys.com - - [07/Feb/2019:17:27:49 -0500] androidcookbook.com "GET /javax.faces.resource/images/ui-icons_808080_256x240.png.seam?ln=primefaces-south-street HTTP/1.1" 200 4369
localhost.darwinsys.com - - [07/Feb/2019:17:27:50 -0500] androidcookbook.com "GET /resource/image?imageId=5115 HTTP/1.1" 200 10930
localhost.darwinsys.com - - [07/Feb/2019:17:27:50 -0500] androidcookbook.com "GET /resource/image?imageId=5107 HTTP/1.1" 200 59257
localhost.darwinsys.com - - [07/Feb/2019:17:27:50 -0500] androidcookbook.com "GET /resource/image?imageId=5111 HTTP/1.1" 200 7122
localhost.darwinsys.com - - [07/Feb/2019:17:27:52 -0500] androidcookbook.com "GET /resource/image?imageId=5119 HTTP/1.1" 200 4605
localhost.darwinsys.com - - [07/Feb/2019:17:27:52 -0500] androidcookbook.com "GET /resource/image?imageId=5121 HTTP/1.1" 200 9040
fulltextrobot-77-75-79-32.seznam.cz - - [07/Feb/2019:17:27:54 -0500] darwinsys.com "GET /robots.txt HTTP/1.1" 200 136
fulltextrobot-77-75-79-32.seznam.cz - - [07/Feb/2019:17:27:59 -0500] darwinsys.com "GET /icons/mailman.jpg HTTP/1.1" 404 986
localhost.darwinsys.com - - [07/Feb/2019:17:28:05 -0500] cjp.darwinsys.com "GET /robots.txt HTTP/1.1" 404 145
localhost.darwinsys.com - - [07/Feb/2019:17:28:07 -0500] cjp.darwinsys.com "GET /bib-web.html HTTP/1.1" 200 41507
localhost.darwinsys.com - - [07/Feb/2019:17:28:09 -0500] javacook.darwinsys.com "GET /robots.txt HTTP/1.1" 200 35
localhost.darwinsys.com - - [07/Feb/2019:17:28:11 -0500] javacook.darwinsys.com "GET /images/javacook-small.gif HTTP/1.1" 200 16738
fulltextrobot-77-75-79-32.seznam.cz - - [07/Feb/2019:17:28:12 -0500] javacook.darwinsys.com "GET /robots.txt HTTP/1.1" 200 35
fulltextrobot-77-75-79-32.seznam.cz - - [07/Feb/2019:17:28:13 -0500] javacook.darwinsys.com "GET /chickian.txt HTTP/1.1" 200 1540
fulltextrobot-77-75-79-32.seznam.cz - - [07/Feb/2019:17:28:14 -0500] tomcatbook.darwinsys.com "GET /robots.txt HTTP/1.1" 404 145
fulltextrobot-77-75-79-32.seznam.cz - - [07/Feb/2019:17:28:16 -0500] tomcatbook.darwinsys.com "GET / HTTP/1.1" 304 -
136.52.17.85 - - [07/Feb/2019:17:28:43 -0500] androidcookbook.com "GET / HTTP/1.1" 200 29622
136.52.17.85 - - [07/Feb/2019:17:28:43 -0500] androidcookbook.com "GET /javax.faces.resource/theme.css.seam?ln=primefaces-south-street HTTP/1.1" 200 18534
136.52.17.85 - - [07/Feb/2019:17:28:43 -0500] androidcookbook.com "GET /javax.faces.resource/jquery/jquery-plugins.js.seam;jsessionid=VwNBT7Yf1jLm6VvT1TglPmXIFurw9ur2QF7ZwjK-.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 261110
136.52.17.85 - - [07/Feb/2019:17:28:43 -0500] androidcookbook.com "GET /javax.faces.resource/core.js.seam;jsessionid=VwNBT7Yf1jLm6VvT1TglPmXIFurw9ur2QF7ZwjK-.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 31242
136.52.17.85 - - [07/Feb/2019:17:28:43 -0500] androidcookbook.com "GET /javax.faces.resource/jquery/jquery.js.seam;jsessionid=VwNBT7Yf1jLm6VvT1TglPmXIFurw9ur2QF7ZwjK-.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 86838
136.52.17.85 - - [07/Feb/2019:17:28:43 -0500] androidcookbook.com "GET /javax.faces.resource/components.css.seam;jsessionid=VwNBT7Yf1jLm6VvT1TglPmXIFurw9ur2QF7ZwjK-.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 85214
136.52.17.85 - - [07/Feb/2019:17:28:43 -0500] androidcookbook.com "GET /RES_NOT_FOUND HTTP/1.1" 404 145
136.52.17.85 - - [07/Feb/2019:17:28:44 -0500] androidcookbook.com "GET /javax.faces.resource/jsf.js.seam;jsessionid=VwNBT7Yf1jLm6VvT1TglPmXIFurw9ur2QF7ZwjK-.darwinsys?ln=javax.faces HTTP/1.1" 200 47319
136.52.17.85 - - [07/Feb/2019:17:28:44 -0500] androidcookbook.com "GET /img/AndroidCook.png HTTP/1.1" 200 6421
136.52.17.85 - - [07/Feb/2019:17:28:44 -0500] androidcookbook.com "GET /img/title-logo-black.png HTTP/1.1" 200 4444
136.52.17.85 - - [07/Feb/2019:17:28:44 -0500] androidcookbook.com "GET /img/invertocat.png HTTP/1.1" 200 5241
136.52.17.85 - - [07/Feb/2019:17:28:44 -0500] androidcookbook.com "GET /img/twitter-icon.png HTTP/1.1" 200 1640
136.52.17.85 - - [07/Feb/2019:17:28:44 -0500] androidcookbook.com "GET /img/cover-small.png HTTP/1.1" 200 7396
136.52.17.85 - - [07/Feb/2019:17:28:44 -0500] androidcookbook.com "GET /javax.faces.resource/components.js.seam;jsessionid=VwNBT7Yf1jLm6VvT1TglPmXIFurw9ur2QF7ZwjK-.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 408635
ip105.ip-54-36-150.eu - - [07/Feb/2019:17:29:00 -0500] javacook.darwinsys.com "GET /robots.txt HTTP/1.1" 200 35
ip95.ip-54-36-149.eu - - [07/Feb/2019:17:29:01 -0500] javacook.darwinsys.com "GET / HTTP/1.1" 200 6540
t-crawler-15.crawler.istella.it - - [07/Feb/2019:17:29:08 -0500] androidcookbook.com "GET /ChapterView.seam?chapterId=200 HTTP/1.0" 200 20700
localhost.darwinsys.com - - [07/Feb/2019:17:29:52 -0500] ftp.darwinsys.com "GET / HTTP/1.1" 200 2426
localhost.darwinsys.com - - [07/Feb/2019:17:29:57 -0500] javacook.darwinsys.com "GET /robots.txt HTTP/1.1" 200 35
localhost.darwinsys.com - - [07/Feb/2019:17:29:57 -0500] javacook.darwinsys.com "GET /OUTLINE.txt HTTP/1.1" 200 777
localhost.darwinsys.com - - [07/Feb/2019:17:30:27 -0500] www.androidcookbook.com "GET /Recipe.seam;jsessionid=D8A17738E832384F9869044D16B828FA.darwinsys?recipeId=4573&recipeFrom=ViewTOC HTTP/1.1" 200 12969
95-25-66-215.broadband.corbina.ru - - [07/Feb/2019:17:30:28 -0500] rejmi.net "GET /wp-login.php HTTP/1.1" 404 145
95-25-66-215.broadband.corbina.ru - - [07/Feb/2019:17:30:28 -0500] rejmi.net "GET / HTTP/1.1" 200 2259
localhost.darwinsys.com - - [07/Feb/2019:17:30:29 -0500] www.androidcookbook.com "GET /RES_NOT_FOUND HTTP/1.1" 404 145
localhost.darwinsys.com - - [07/Feb/2019:17:31:23 -0500] darwinsys.com "GET /deployed.html HTTP/1.1" 304 -
t-crawler-14.crawler.istella.it - - [07/Feb/2019:17:31:27 -0500] www.androidcookbook.com "GET /Recipe.seam?recipeId=3220 HTTP/1.0" 200 20576
216.244.66.241 - - [07/Feb/2019:17:31:55 -0500] androidcookbook.net "GET /robots.txt HTTP/1.1" 200 445
216.244.66.241 - - [07/Feb/2019:17:31:55 -0500] www.androidcookbook.net "GET /robots.txt HTTP/1.1" 200 445
mm-65-149-214-37.mogilev.dynamic.pppoe.byfly.by - - [07/Feb/2019:17:32:36 -0500] javacook.darwinsys.com "GET /faq.html HTTP/1.0" 200 3836
t-crawler-15.crawler.istella.it - - [07/Feb/2019:17:32:36 -0500] androidcookbook.com "GET /ChapterView.seam?chapterId=700 HTTP/1.0" 200 23212
localhost.darwinsys.com - - [07/Feb/2019:17:32:59 -0500] androidcookbook.net "GET / HTTP/1.1" 200 29622
95-25-66-215.broadband.corbina.ru - - [07/Feb/2019:17:33:01 -0500] www.annabot.org "GET /wp-login.php HTTP/1.1" 404 68
95-25-66-215.broadband.corbina.ru - - [07/Feb/2019:17:33:01 -0500] www.annabot.org "GET / HTTP/1.1" 200 2157
localhost.darwinsys.com - - [07/Feb/2019:17:33:18 -0500] www.darwinsys.com "GET /history/corp-lies.html HTTP/1.1" 200 542
t-crawler-14.crawler.istella.it - - [07/Feb/2019:17:34:43 -0500] www.androidcookbook.com "GET /Recipe.seam?recipeId=350 HTTP/1.0" 200 14025
fulltextrobot-77-75-79-32.seznam.cz - - [07/Feb/2019:17:35:09 -0500] iandarwinphoto.com "GET /robots.txt HTTP/1.1" 404 68
fulltextrobot-77-75-79-32.seznam.cz - - [07/Feb/2019:17:35:12 -0500] iandarwinphoto.com "GET /contests.web HTTP/1.1" 200 9572
t-crawler-15.crawler.istella.it - - [07/Feb/2019:17:35:29 -0500] androidcookbook.com "GET /Recipe.seam?recipeId=934&title=Sending/Receiving%20a%20Broadcast%20Message HTTP/1.0" 200 15429
localhost.darwinsys.com - - [07/Feb/2019:17:35:36 -0500] androidcookbook.com "GET /Recipe.seam;jsessionid=19808F0D566D083777DA523BA5826273?recipeId=75&recipeFrom=ViewTOC HTTP/1.1" 200 21076
localhost.darwinsys.com - - [07/Feb/2019:17:36:23 -0500] darwinsys.com "GET /deployed.html HTTP/1.1" 304 -
95-25-66-215.broadband.corbina.ru - - [07/Feb/2019:17:36:26 -0500] iandarwinphoto.com "GET /wp-login.php HTTP/1.1" 404 68
95-25-66-215.broadband.corbina.ru - - [07/Feb/2019:17:36:26 -0500] iandarwinphoto.com "GET / HTTP/1.1" 200 2158
ip13.ip-54-36-150.eu - - [07/Feb/2019:17:36:36 -0500] rejmi.net "GET /robots.txt HTTP/1.1" 404 145
ip51.ip-54-36-148.eu - - [07/Feb/2019:17:36:37 -0500] rejmi.net "GET / HTTP/1.1" 200 2259
50-252-205-209-static.hfc.comcastbusiness.net - - [07/Feb/2019:17:36:49 -0500] www.darwinsys.com "GET /file HTTP/1.1" 302 -
50-252-205-209-static.hfc.comcastbusiness.net - - [07/Feb/2019:17:36:49 -0500] www.darwinsys.com "GET /file/ HTTP/1.1" 200 4241
50-252-205-209-static.hfc.comcastbusiness.net - - [07/Feb/2019:17:36:49 -0500] www.darwinsys.com "GET /stylesheet.css HTTP/1.1" 200 2706
50-252-205-209-static.hfc.comcastbusiness.net - - [07/Feb/2019:17:36:49 -0500] www.darwinsys.com "GET /file/filelogo.jpg HTTP/1.1" 200 5591
50-252-205-209-static.hfc.comcastbusiness.net - - [07/Feb/2019:17:36:49 -0500] www.darwinsys.com "GET /favicon.ico HTTP/1.1" 200 4710
216.244.66.246 - - [07/Feb/2019:17:37:29 -0500] theories.darwinsys.com "GET /2003/06/12.html HTTP/1.1" 200 83
216.244.66.246 - - [07/Feb/2019:17:37:30 -0500] theories.darwinsys.com "GET /2004/01/09.html HTTP/1.1" 200 83
216.244.66.246 - - [07/Feb/2019:17:37:31 -0500] theories.darwinsys.com "GET /2004/10/04.html HTTP/1.1" 200 83
216.244.66.246 - - [07/Feb/2019:17:37:35 -0500] theories.darwinsys.com "GET /2006/02/03.html HTTP/1.1" 200 83
216.244.66.246 - - [07/Feb/2019:17:37:35 -0500] theories.darwinsys.com "GET /2006/03/27.html HTTP/1.1" 200 83
216.244.66.246 - - [07/Feb/2019:17:37:35 -0500] theories.darwinsys.com "GET /2006/09/23.html HTTP/1.1" 200 83
216.244.66.246 - - [07/Feb/2019:17:37:36 -0500] theories.darwinsys.com "GET /2007/04/26.html HTTP/1.1" 200 83
216.244.66.246 - - [07/Feb/2019:17:37:38 -0500] theories.darwinsys.com "GET /2007/07/31.html HTTP/1.1" 200 83
216.244.66.246 - - [07/Feb/2019:17:37:39 -0500] theories.darwinsys.com "GET /2008/04/20.html HTTP/1.1" 200 83
216.244.66.246 - - [07/Feb/2019:17:37:40 -0500] theories.darwinsys.com "GET /2011/11/25.html HTTP/1.1" 200 83
216.244.66.246 - - [07/Feb/2019:17:38:53 -0500] lhbooks.darwinsys.com "GET /productdetails.do?sku=6422124402 HTTP/1.1" 404 74
localhost.darwinsys.com - - [07/Feb/2019:17:39:37 -0500] lhbooks.darwinsys.com "GET / HTTP/1.1" 200 2426
localhost.darwinsys.com - - [07/Feb/2019:17:40:32 -0500] iandarwinphoto.com "GET / HTTP/1.1" 200 2158
localhost.darwinsys.com - - [07/Feb/2019:17:40:46 -0500] androidcookbook.com "GET /Recipe.seam;jsessionid=9B476BA317AA36E2CB0D6517ABE60A5E?recipeId=1662 HTTP/1.1" 200 16482
t-crawler-14.crawler.istella.it - - [07/Feb/2019:17:40:54 -0500] www.androidcookbook.com "GET /Recipe.seam?recipeId=5098 HTTP/1.0" 200 15596
localhost.darwinsys.com - - [07/Feb/2019:17:41:20 -0500] www.darwinsys.com "GET /javax.faces.resource/theme.css.web?ln=primefaces-aristo HTTP/1.1" 200 24772
localhost.darwinsys.com - - [07/Feb/2019:17:41:21 -0500] www.darwinsys.com "GET /javax.faces.resource/components.css.web;jsessionid=8sQ23Qna1RhG6P9VRjTmWOJnu7lBcyH-kLwzg6MW.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 85203
localhost.darwinsys.com - - [07/Feb/2019:17:41:21 -0500] www.darwinsys.com "GET /stylesheet.css HTTP/1.1" 200 2706
localhost.darwinsys.com - - [07/Feb/2019:17:41:21 -0500] www.darwinsys.com "GET /javax.faces.resource/jquery/jquery.js.web;jsessionid=8sQ23Qna1RhG6P9VRjTmWOJnu7lBcyH-kLwzg6MW.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 86838
localhost.darwinsys.com - - [07/Feb/2019:17:41:21 -0500] www.darwinsys.com "GET /javax.faces.resource/core.js.web;jsessionid=8sQ23Qna1RhG6P9VRjTmWOJnu7lBcyH-kLwzg6MW.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 31242
localhost.darwinsys.com - - [07/Feb/2019:17:41:21 -0500] www.darwinsys.com "GET /javax.faces.resource/jquery/jquery-plugins.js.web;jsessionid=8sQ23Qna1RhG6P9VRjTmWOJnu7lBcyH-kLwzg6MW.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 261110
localhost.darwinsys.com - - [07/Feb/2019:17:41:22 -0500] www.darwinsys.com "GET /javax.faces.resource/components.js.web;jsessionid=8sQ23Qna1RhG6P9VRjTmWOJnu7lBcyH-kLwzg6MW.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 408635
localhost.darwinsys.com - - [07/Feb/2019:17:41:22 -0500] www.darwinsys.com "GET / HTTP/1.1" 200 47424
localhost.darwinsys.com - - [07/Feb/2019:17:41:23 -0500] www.darwinsys.com "GET /images/invertocat.png HTTP/1.1" 200 5241
localhost.darwinsys.com - - [07/Feb/2019:17:41:23 -0500] www.darwinsys.com "GET /images/twitter-icon.png HTTP/1.1" 200 1640
localhost.darwinsys.com - - [07/Feb/2019:17:41:23 -0500] www.darwinsys.com "GET /javax.faces.resource/images/ui-icons_616161_256x240.png.web?ln=primefaces-aristo HTTP/1.1" 200 3699
localhost.darwinsys.com - - [07/Feb/2019:17:41:23 -0500] www.darwinsys.com "GET /images/rss-32x32.jpg HTTP/1.1" 200 1469
localhost.darwinsys.com - - [07/Feb/2019:17:41:23 -0500] www.darwinsys.com "GET /images/openbsdpower.gif HTTP/1.1" 200 3334
localhost.darwinsys.com - - [07/Feb/2019:17:41:23 -0500] www.darwinsys.com "GET /images/tomcat-power.gif HTTP/1.1" 200 2324
localhost.darwinsys.com - - [07/Feb/2019:17:41:23 -0500] www.darwinsys.com "GET /images/spiderweb1-preview.png HTTP/1.1" 200 659441
localhost.darwinsys.com - - [07/Feb/2019:17:41:23 -0500] darwinsys.com "GET /deployed.html HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:17:41:24 -0500] www.darwinsys.com "GET /images/Duke-Champion.jpg HTTP/1.1" 200 10077
localhost.darwinsys.com - - [07/Feb/2019:17:41:24 -0500] www.darwinsys.com "GET /images/valid-xhtml10-blue.png HTTP/1.1" 200 2026
localhost.darwinsys.com - - [07/Feb/2019:17:41:24 -0500] www.darwinsys.com "GET /images/vcss-blue.gif HTTP/1.1" 200 1759
localhost.darwinsys.com - - [07/Feb/2019:17:41:24 -0500] www.darwinsys.com "GET /images/icra_26x25ltb.gif HTTP/1.1" 200 1014
localhost.darwinsys.com - - [07/Feb/2019:17:41:24 -0500] www.darwinsys.com "GET /favicon.ico HTTP/1.1" 200 4710
201.86.26.122.dynamic.adsl.gvt.net.br - - [07/Feb/2019:17:41:41 -0500] www.darwinsys.com "GET /wp-login.php HTTP/1.1" 404 986
localhost.darwinsys.com - - [07/Feb/2019:17:41:43 -0500] androidcookbook.com "GET /Recipe.seam;jsessionid=D9846C3FD82F7CADE2F495EF1F31FAB1?recipeId=1865 HTTP/1.1" 200 16203
201.86.26.122.dynamic.adsl.gvt.net.br - - [07/Feb/2019:17:41:43 -0500] www.darwinsys.com "GET / HTTP/1.1" 200 47109
localhost.darwinsys.com - - [07/Feb/2019:17:41:44 -0500] androidcookbook.com "GET /javax.faces.resource/theme.css.seam?ln=primefaces-south-street HTTP/1.1" 200 18534
localhost.darwinsys.com - - [07/Feb/2019:17:41:45 -0500] androidcookbook.com "GET /javax.faces.resource/jquery/jquery.js.seam;jsessionid=l0XlNj2Bdt9JSaHhFHiy7iebc4epy2kt1TOGYWHm.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 86838
localhost.darwinsys.com - - [07/Feb/2019:17:41:45 -0500] androidcookbook.com "GET /javax.faces.resource/components.css.seam;jsessionid=l0XlNj2Bdt9JSaHhFHiy7iebc4epy2kt1TOGYWHm.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 85214
localhost.darwinsys.com - - [07/Feb/2019:17:41:45 -0500] androidcookbook.com "GET /javax.faces.resource/core.js.seam;jsessionid=l0XlNj2Bdt9JSaHhFHiy7iebc4epy2kt1TOGYWHm.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 31242
localhost.darwinsys.com - - [07/Feb/2019:17:41:45 -0500] androidcookbook.com "GET /javax.faces.resource/jquery/jquery-plugins.js.seam;jsessionid=l0XlNj2Bdt9JSaHhFHiy7iebc4epy2kt1TOGYWHm.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 261110
localhost.darwinsys.com - - [07/Feb/2019:17:41:45 -0500] androidcookbook.com "GET /img/AndroidCook.png HTTP/1.1" 200 6421
localhost.darwinsys.com - - [07/Feb/2019:17:41:45 -0500] androidcookbook.com "GET /RES_NOT_FOUND HTTP/1.1" 404 145
localhost.darwinsys.com - - [07/Feb/2019:17:41:46 -0500] androidcookbook.com "GET /img/twitter-icon.png HTTP/1.1" 200 1640
localhost.darwinsys.com - - [07/Feb/2019:17:41:46 -0500] androidcookbook.com "GET /img/title-logo-black.png HTTP/1.1" 200 4444
localhost.darwinsys.com - - [07/Feb/2019:17:41:46 -0500] androidcookbook.com "GET /img/cover-small.png HTTP/1.1" 200 7396
localhost.darwinsys.com - - [07/Feb/2019:17:41:46 -0500] androidcookbook.com "GET /resource/image?imageId=1866 HTTP/1.1" 200 4984
localhost.darwinsys.com - - [07/Feb/2019:17:41:46 -0500] androidcookbook.com "GET /img/invertocat.png HTTP/1.1" 200 5241
localhost.darwinsys.com - - [07/Feb/2019:17:41:46 -0500] androidcookbook.com "GET /javax.faces.resource/components.js.seam;jsessionid=l0XlNj2Bdt9JSaHhFHiy7iebc4epy2kt1TOGYWHm.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 408635
localhost.darwinsys.com - - [07/Feb/2019:17:41:47 -0500] androidcookbook.com "GET /RES_NOT_FOUND HTTP/1.1" 404 145
localhost.darwinsys.com - - [07/Feb/2019:17:41:47 -0500] androidcookbook.com "GET /javax.faces.resource/images/ui-bg_highlight-hard_100_f5f3e5_1x100.png.seam?ln=primefaces-south-street HTTP/1.1" 200 110
localhost.darwinsys.com - - [07/Feb/2019:17:41:47 -0500] androidcookbook.com "GET /javax.faces.resource/images/ui-icons_808080_256x240.png.seam?ln=primefaces-south-street HTTP/1.1" 200 4369
localhost.darwinsys.com - - [07/Feb/2019:17:41:48 -0500] androidcookbook.com "GET /favicon.ico HTTP/1.1" 200 2294
216.244.66.241 - - [07/Feb/2019:17:42:11 -0500] www.androidcookbook.net "GET /Recipe.seam?recipeId=5250 HTTP/1.1" 200 16466
226.77.148.91.adsl.dyn.beotel.net - - [07/Feb/2019:17:42:19 -0500] androidcookbook.com "GET /Recipe.seam?recipeId=4547 HTTP/1.1" 200 17040
226.77.148.91.adsl.dyn.beotel.net - - [07/Feb/2019:17:42:19 -0500] androidcookbook.com "GET /favicon.ico HTTP/1.1" 200 2294
localhost.darwinsys.com - - [07/Feb/2019:17:42:28 -0500] rejmi.net "GET / HTTP/1.1" 200 2259
localhost.darwinsys.com - - [07/Feb/2019:17:44:04 -0500] androidcookbook.net "GET /Privacy.seam HTTP/1.1" 200 16191
msnbot-207-46-13-143.search.msn.com - - [07/Feb/2019:17:44:11 -0500] androidcookbook.com "GET /Recipe.seam?recipeId=1109 HTTP/1.1" 200 21854
msnbot-157-55-39-210.search.msn.com - - [07/Feb/2019:17:44:41 -0500] androidcookbook.com "GET /resource/image?imageId=1137 HTTP/1.1" 200 17630
201.86.26.122.dynamic.adsl.gvt.net.br - - [07/Feb/2019:17:45:00 -0500] rejmi.net "GET /wp-login.php HTTP/1.1" 404 145
201.86.26.122.dynamic.adsl.gvt.net.br - - [07/Feb/2019:17:45:00 -0500] rejmi.net "GET / HTTP/1.1" 200 2259
localhost.darwinsys.com - - [07/Feb/2019:17:45:53 -0500] androidcookbook.com "GET /Recipe.seam;jsessionid=8BED36512503CA63614CA9237248CBE7?recipeId=3255 HTTP/1.1" 200 16082
localhost.darwinsys.com - - [07/Feb/2019:17:46:23 -0500] darwinsys.com "GET /deployed.html HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:17:46:39 -0500] androidcookbook.com "GET / HTTP/1.1" 200 29570
localhost.darwinsys.com - - [07/Feb/2019:17:46:40 -0500] androidcookbook.com "GET /javax.faces.resource/components.css.seam;jsessionid=Wph7gyErrU5VkEVvgOEWI_8TJGZKeEiJ9inZuIuQ.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 85214
localhost.darwinsys.com - - [07/Feb/2019:17:46:40 -0500] androidcookbook.com "GET /javax.faces.resource/jquery/jquery.js.seam;jsessionid=Wph7gyErrU5VkEVvgOEWI_8TJGZKeEiJ9inZuIuQ.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 86838
216.244.66.195 - - [07/Feb/2019:17:47:02 -0500] www.androidcookbook.com "GET /Recipe.seam?recipeId=2845 HTTP/1.1" 200 15886
216.244.66.246 - - [07/Feb/2019:17:47:10 -0500] theories.darwinsys.com "GET /View.web?blogId=2011/08/31/1314813420000 HTTP/1.1" 200 15361
176.126.244.82 - - [07/Feb/2019:17:47:57 -0500] annabot.org "GET /oihfoe09fposf.php HTTP/1.1" 404 68
localhost.darwinsys.com - - [07/Feb/2019:17:47:57 -0500] androidcookbook.com "GET /resource/image?imageId=3312 HTTP/1.1" 200 62628
31.184.238.190 - - [07/Feb/2019:17:48:09 -0500] androidcookbook.com "GET /Recipe.seam?recipeId=3324 HTTP/1.0" 200 25076
t-crawler-14.crawler.istella.it - - [07/Feb/2019:17:49:11 -0500] www.androidcookbook.com "GET /Recipe.seam?recipeId=3947 HTTP/1.0" 200 12105
37.49.224.105 - - [07/Feb/2019:17:49:26 -0500] iandarwinphoto.com "GET / HTTP/1.1" 200 2158
37.49.224.105 - - [07/Feb/2019:17:49:26 -0500] iandarwinphoto.com "GET /img/camera.png HTTP/1.1" 200 3622
37.49.224.105 - - [07/Feb/2019:17:49:26 -0500] iandarwinphoto.com "GET /includes/menu.html HTTP/1.1" 200 1750
37.49.224.105 - - [07/Feb/2019:17:49:26 -0500] iandarwinphoto.com "GET /includes/about.html HTTP/1.1" 404 68
37.49.224.105 - - [07/Feb/2019:17:49:26 -0500] iandarwinphoto.com "GET /includes/buying.web HTTP/1.1" 404 68
37.49.224.105 - - [07/Feb/2019:17:49:27 -0500] iandarwinphoto.com "GET /includes/event.html HTTP/1.1" 404 68
37.49.224.105 - - [07/Feb/2019:17:49:27 -0500] iandarwinphoto.com "GET /includes/galleries.html HTTP/1.1" 404 68
37.49.224.105 - - [07/Feb/2019:17:49:27 -0500] iandarwinphoto.com "GET /includes/landscape.html HTTP/1.1" 404 68
37.49.224.105 - - [07/Feb/2019:17:49:27 -0500] iandarwinphoto.com "GET /includes/portrait.html HTTP/1.1" 404 68
37.49.224.105 - - [07/Feb/2019:17:49:28 -0500] iandarwinphoto.com "GET /includes/resources.html HTTP/1.1" 404 68
37.49.224.105 - - [07/Feb/2019:17:49:28 -0500] iandarwinphoto.com "GET /includes/https://darwinsys.com/travel HTTP/1.1" 404 68
37.49.224.105 - - [07/Feb/2019:17:49:28 -0500] iandarwinphoto.com "GET /https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js HTTP/1.1" 404 68
localhost.darwinsys.com - - [07/Feb/2019:17:51:02 -0500] androidcookbook.com "GET /Recipe.seam?recipeId=4547 HTTP/1.1" 200 17037
localhost.darwinsys.com - - [07/Feb/2019:17:51:03 -0500] darwinsys.com "GET /contact.jsp?subject='acb%20unsubscribe' HTTP/1.0" 200 3951
localhost.darwinsys.com - - [07/Feb/2019:17:51:04 -0500] darwinsys.com "GET /hrtmp/challenge2395348972210468837.jpg HTTP/1.0" 200 3846
localhost.darwinsys.com - - [07/Feb/2019:17:51:05 -0500] darwinsys.com "POST /servlet/ContactServlet HTTP/1.0" 200 102
localhost.darwinsys.com - - [07/Feb/2019:17:51:23 -0500] darwinsys.com "GET /deployed.html HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:17:51:38 -0500] ucfn.darwinsys.com "GET / HTTP/1.1" 200 5419
localhost.darwinsys.com - - [07/Feb/2019:17:51:38 -0500] ucfn.darwinsys.com "GET /css/stylesheet.css HTTP/1.1" 200 1650
localhost.darwinsys.com - - [07/Feb/2019:17:51:38 -0500] ucfn.darwinsys.com "GET /javax.faces.resource/theme.css.web?ln=primefaces-aristo HTTP/1.1" 200 24772
localhost.darwinsys.com - - [07/Feb/2019:17:51:38 -0500] ucfn.darwinsys.com "GET /javax.faces.resource/jquery/jquery.js.web;jsessionid=6AqaYj73JM-qGat-9ValR-bOyzdXEhtr3tPaQwBt.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 86838
localhost.darwinsys.com - - [07/Feb/2019:17:51:38 -0500] ucfn.darwinsys.com "GET /javax.faces.resource/core.js.web;jsessionid=6AqaYj73JM-qGat-9ValR-bOyzdXEhtr3tPaQwBt.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 31242
localhost.darwinsys.com - - [07/Feb/2019:17:51:38 -0500] ucfn.darwinsys.com "GET /images/invertocat.png;jsessionid=6AqaYj73JM-qGat-9ValR-bOyzdXEhtr3tPaQwBt.darwinsys HTTP/1.1" 200 5241
localhost.darwinsys.com - - [07/Feb/2019:17:51:38 -0500] ucfn.darwinsys.com "GET /javax.faces.resource/components.css.web;jsessionid=6AqaYj73JM-qGat-9ValR-bOyzdXEhtr3tPaQwBt.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 85203
